pokemon_id,move_id,pokemon_move_method_id,level
588,210,1,4
588,203,1,8
588,206,1,12
588,491,1,16
588,29,1,20
588,175,1,24
588,184,1,28
588,404,1,32
588,14,1,36
588,36,1,40
588,405,1,44
588,38,1,48
589,36,1,1
589,38,1,1
589,43,1,1
589,64,1,1
589,175,1,1
589,184,1,1
589,203,1,1
589,210,1,1
589,501,1,1
589,565,1,1
589,206,1,12
589,491,1,16
589,29,1,20
589,179,1,24
589,334,1,28
589,404,1,32
589,14,1,36
589,442,1,40
589,405,1,44
589,416,1,48
589,368,1,52
590,71,1,1
590,310,1,1
590,74,1,4
590,78,1,8
590,72,1,12
590,235,1,16
590,499,1,20
590,230,1,24
590,202,1,28
590,275,1,32
590,92,1,36
590,476,1,40
590,76,1,44
590,147,1,48
591,71,1,1
591,74,1,1
591,78,1,1
591,310,1,1
591,72,1,12
591,235,1,16
591,499,1,20
591,230,1,24
591,202,1,28
591,275,1,32
591,92,1,36
591,476,1,42
591,76,1,48
591,147,1,54
592,55,1,1
592,71,1,1
592,40,1,4
592,101,1,8
592,352,1,12
592,240,1,16
592,506,1,20
592,362,1,24
592,105,1,28
592,247,1,32
592,250,1,36
592,56,1,41
592,194,1,44
592,323,1,48
593,40,1,1
593,55,1,1
593,71,1,1
593,101,1,1
593,151,1,1
593,352,1,12
593,240,1,16
593,506,1,20
593,362,1,24
593,105,1,28
593,247,1,32
593,250,1,36
593,56,1,43
593,194,1,48
593,323,1,54
594,589,1,1
594,876,1,1
594,392,1,5
594,453,1,9
594,270,1,13
594,469,1,13
594,182,1,21
594,352,1,25
594,361,1,29
594,487,1,33
594,273,1,37
594,362,1,41
594,219,1,45
594,250,1,49
594,56,1,55
595,71,1,1
595,210,1,1
595,527,1,4
595,450,1,8
595,81,1,12
595,86,1,16
595,486,1,20
595,97,1,24
595,389,1,28
595,163,1,32
595,435,1,37
595,103,1,40
595,380,1,44
595,405,1,48
596,71,1,1
596,210,1,1
596,450,1,1
596,527,1,1
596,564,1,1
596,81,1,12
596,86,1,16
596,486,1,20
596,97,1,24
596,389,1,28
596,163,1,32
596,435,1,39
596,103,1,44
596,380,1,50
596,405,1,56
597,33,1,1
597,106,1,1
597,232,1,5
597,42,1,10
597,275,1,15
597,430,1,20
597,442,1,25
597,120,1,30
597,334,1,35
597,174,1,41
597,360,1,45
597,153,1,50
598,33,1,1
598,42,1,1
598,106,1,1
598,232,1,1
598,438,1,1
598,275,1,15
598,430,1,20
598,442,1,25
598,120,1,30
598,334,1,35
598,174,1,43
598,360,1,49
598,153,1,56
599,11,1,1
599,84,1,1
599,20,1,4
599,268,1,8
599,451,1,12
599,319,1,16
599,475,1,20
599,435,1,24
599,103,1,28
599,544,1,32
599,199,1,36
599,508,1,40
599,192,1,44
599,63,1,48
600,11,1,1
600,20,1,1
600,84,1,1
600,268,1,1
600,451,1,12
600,319,1,16
600,475,1,20
600,435,1,24
600,103,1,28
600,544,1,32
600,199,1,36
600,508,1,42
600,192,1,48
600,63,1,54
601,11,1,1
601,20,1,1
601,84,1,1
601,268,1,1
601,602,1,1
601,674,1,1
601,451,1,12
601,319,1,16
601,475,1,20
601,435,1,24
601,103,1,28
601,544,1,32
601,199,1,36
601,508,1,42
601,192,1,48
601,63,1,56
601,604,1,64
602,33,1,1
602,86,1,1
602,209,1,1
602,451,1,1
603,29,1,1
603,86,1,1
603,209,1,1
603,451,1,1
603,20,1,9
603,51,1,19
603,435,1,29
603,85,1,44
603,491,1,49
603,489,1,54
603,528,1,59
603,380,1,64
603,192,1,69
603,37,1,74
604,29,1,1
604,37,1,1
604,51,1,1
604,192,1,1
604,242,1,1
604,306,1,1
604,380,1,1
604,435,1,1
604,489,1,1
604,528,1,5
605,45,1,1
605,93,1,1
605,286,1,6
605,100,1,12
605,60,1,18
605,470,1,24
605,471,1,24
605,29,1,30
605,428,1,36
605,105,1,43
605,347,1,48
605,472,1,54
605,94,1,60
606,45,1,1
606,93,1,1
606,100,1,1
606,286,1,1
606,678,1,1
606,60,1,18
606,470,1,24
606,471,1,24
606,29,1,30
606,428,1,36
606,105,1,45
606,347,1,52
606,472,1,60
606,94,1,68
607,123,1,1
607,310,1,1
607,52,1,4
607,107,1,8
607,109,1,12
607,506,1,16
607,261,1,20
607,83,1,24
607,101,1,28
607,174,1,32
607,247,1,36
607,517,1,40
607,286,1,44
607,220,1,48
607,315,1,52
607,262,1,56
608,52,1,1
608,107,1,1
608,123,1,1
608,310,1,1
608,109,1,12
608,506,1,16
608,261,1,20
608,83,1,24
608,101,1,28
608,174,1,32
608,247,1,36
608,517,1,40
608,286,1,46
608,220,1,52
608,315,1,58
608,262,1,64
609,52,1,1
609,83,1,1
609,101,1,1
609,107,1,1
609,109,1,1
609,123,1,1
609,174,1,1
609,220,1,1
609,247,1,1
609,261,1,1
609,262,1,1
609,286,1,1
609,310,1,1
609,315,1,1
609,506,1,1
609,517,1,1
610,10,1,1
610,43,1,1
610,44,1,3
610,206,1,6
610,372,1,9
610,269,1,12
610,163,1,15
610,337,1,18
610,184,1,21
610,242,1,24
610,349,1,27
610,784,1,30
610,116,1,33
610,406,1,36
610,14,1,39
610,200,1,42
610,12,1,45
610,416,1,48
611,10,1,1
611,43,1,1
611,44,1,1
611,206,1,1
611,372,1,9
611,269,1,12
611,163,1,15
611,337,1,18
611,184,1,21
611,242,1,24
611,349,1,27
611,784,1,30
611,116,1,33
611,406,1,36
611,14,1,41
611,200,1,46
611,12,1,51
611,416,1,56
612,10,1,1
612,43,1,1
612,44,1,1
612,206,1,1
612,372,1,9
612,269,1,12
612,163,1,15
612,337,1,18
612,184,1,21
612,242,1,24
612,349,1,27
612,784,1,30
612,116,1,33
612,406,1,36
612,14,1,41
612,200,1,46
612,12,1,53
612,416,1,60
613,45,1,1
613,181,1,1
613,203,1,3
613,154,1,6
613,196,1,9
613,589,1,12
613,362,1,15
613,524,1,18
613,163,1,21
613,175,1,24
613,204,1,27
613,883,1,30
613,37,1,33
613,156,1,36
613,59,1,39
613,329,1,42
614,45,1,1
614,154,1,1
614,181,1,1
614,203,1,1
614,204,1,1
614,453,1,1
614,196,1,9
614,589,1,12
614,362,1,15
614,524,1,18
614,163,1,21
614,175,1,24
614,207,1,27
614,883,1,30
614,37,1,33
614,156,1,36
614,59,1,41
614,329,1,46
614,276,1,51
615,20,1,1
615,420,1,1
615,109,1,4
615,229,1,8
615,196,1,12
615,54,1,16
615,114,1,16
615,246,1,20
615,62,1,24
615,163,1,28
615,400,1,32
615,573,1,36
615,113,1,40
615,115,1,40
615,105,1,44
615,58,1,48
615,151,1,52
615,76,1,56
615,329,1,60
616,71,1,1
616,182,1,1
616,51,1,4
616,174,1,8
616,72,1,12
616,522,1,16
616,281,1,20
616,151,1,24
616,202,1,28
616,385,1,32
616,34,1,36
616,105,1,40
616,405,1,44
616,515,1,48
617,34,1,1
617,51,1,1
617,71,1,1
617,98,1,1
617,104,1,1
617,151,1,1
617,174,1,1
617,281,1,1
617,385,1,1
617,491,1,1
617,594,1,1
617,72,1,12
617,522,1,16
617,129,1,20
617,97,1,24
617,202,1,28
617,384,1,32
617,369,1,36
617,105,1,40
617,405,1,44
617,515,1,48
617,92,1,52
618,33,1,1
618,55,1,1
618,84,1,1
618,189,1,1
618,203,1,5
618,341,1,10
618,279,1,15
618,268,1,20
618,389,1,25
618,604,1,30
618,340,1,35
618,330,1,40
618,435,1,45
618,175,1,50
618,90,1,55
619,1,1,1
619,197,1,1
619,252,1,5
619,179,1,10
619,154,1,15
619,501,1,20
619,395,1,25
619,369,1,30
619,409,1,35
619,468,1,40
619,396,1,45
619,340,1,51
619,347,1,55
619,136,1,60
620,1,1,1
620,179,1,1
620,197,1,1
620,252,1,1
620,501,1,1
620,154,1,15
620,469,1,20
620,395,1,25
620,369,1,30
620,409,1,35
620,468,1,40
620,396,1,45
620,340,1,53
620,347,1,59
620,136,1,66
621,10,1,1
621,43,1,1
621,44,1,5
621,525,1,10
621,232,1,15
621,184,1,20
621,163,1,25
621,337,1,30
621,468,1,35
621,242,1,40
621,442,1,45
621,200,1,50
621,276,1,55
622,189,1,1
622,310,1,1
622,111,1,4
622,1,1,8
622,325,1,12
622,174,1,16
622,101,1,20
622,707,1,24
622,334,1,28
622,5,1,32
622,247,1,36
622,484,1,40
622,566,1,44
622,359,1,48
622,89,1,52
622,223,1,56
623,1,1,1
623,111,1,1
623,189,1,1
623,264,1,1
623,310,1,1
623,667,1,1
623,325,1,12
623,174,1,16
623,101,1,20
623,707,1,24
623,334,1,28
623,5,1,32
623,247,1,36
623,484,1,40
623,566,1,46
623,359,1,52
623,89,1,58
623,223,1,64
624,10,1,1
624,43,1,1
624,210,1,5
624,232,1,10
624,259,1,15
624,184,1,20
624,372,1,25
624,319,1,30
624,163,1,35
624,400,1,40
624,334,1,45
624,514,1,50
624,442,1,55
624,14,1,60
624,12,1,65
625,10,1,1
625,43,1,1
625,210,1,1
625,232,1,1
625,368,1,1
625,259,1,15
625,184,1,20
625,372,1,25
625,319,1,30
625,163,1,35
625,400,1,40
625,334,1,45
625,514,1,50
625,442,1,57
625,14,1,64
625,12,1,71
626,33,1,1
626,43,1,1
626,116,1,5
626,31,1,10
626,279,1,15
626,184,1,20
626,30,1,25
626,179,1,30
626,675,1,35
626,543,1,40
626,14,1,45
626,224,1,50
626,416,1,55
627,43,1,1
627,64,1,1
627,468,1,6
627,17,1,12
627,366,1,18
627,184,1,24
627,332,1,30
627,163,1,36
627,18,1,42
627,306,1,48
627,403,1,55
627,432,1,60
627,37,1,66
627,413,1,72
628,17,1,1
628,43,1,1
628,64,1,1
628,143,1,1
628,468,1,1
628,366,1,18
628,184,1,24
628,332,1,30
628,163,1,36
628,18,1,42
628,306,1,48
628,403,1,57
628,432,1,64
628,37,1,72
629,16,1,1
629,43,1,1
629,260,1,6
629,365,1,12
629,366,1,18
629,282,1,24
629,334,1,30
629,18,1,36
629,403,1,42
629,399,1,48
629,417,1,54
629,432,1,60
629,213,1,66
629,413,1,72
630,16,1,1
630,43,1,1
630,92,1,1
630,143,1,1
630,198,1,1
630,260,1,1
630,365,1,1
630,366,1,18
630,282,1,24
630,334,1,30
630,18,1,36
630,403,1,42
630,399,1,48
630,417,1,57
630,432,1,64
630,213,1,72
630,413,1,80
631,33,1,1
631,122,1,1
631,154,1,5
631,510,1,10
631,450,1,15
631,254,1,20
631,255,1,20
631,256,1,20
631,163,1,25
631,20,1,30
631,680,1,35
631,468,1,40
631,133,1,45
631,83,1,50
631,517,1,55
631,394,1,60
632,28,1,1
632,210,1,1
632,11,1,4
632,232,1,8
632,251,1,12
632,450,1,16
632,44,1,20
632,97,1,24
632,91,1,28
632,404,1,32
632,242,1,36
632,319,1,40
632,442,1,44
632,494,1,48
632,334,1,52
632,12,1,56
633,33,1,1
633,116,1,1
633,225,1,4
633,44,1,8
633,46,1,12
633,372,1,16
633,29,1,20
633,526,1,24
633,21,1,28
633,242,1,32
633,184,1,36
633,406,1,40
633,34,1,44
633,304,1,48
633,407,1,52
633,417,1,56
633,200,1,60
634,33,1,1
634,44,1,1
634,116,1,1
634,225,1,1
634,458,1,1
634,46,1,12
634,372,1,16
634,29,1,20
634,526,1,24
634,21,1,28
634,242,1,32
634,184,1,36
634,406,1,40
634,34,1,44
634,304,1,48
634,407,1,54
634,417,1,60
634,200,1,66
635,33,1,1
635,44,1,1
635,116,1,1
635,161,1,1
635,225,1,1
635,458,1,1
635,46,1,12
635,372,1,16
635,29,1,20
635,526,1,24
635,21,1,28
635,242,1,32
635,184,1,36
635,406,1,40
635,34,1,44
635,304,1,48
635,407,1,54
635,417,1,60
635,200,1,68
635,63,1,76
636,52,1,1
636,81,1,1
636,488,1,6
636,522,1,12
636,172,1,18
636,450,1,24
636,103,1,30
636,141,1,36
636,405,1,42
636,36,1,48
636,133,1,54
636,38,1,60
636,394,1,66
637,16,1,1
637,18,1,1
637,36,1,1
637,38,1,1
637,52,1,1
637,81,1,1
637,83,1,1
637,394,1,1
637,488,1,1
637,522,1,1
637,552,1,1
637,172,1,18
637,450,1,24
637,103,1,30
637,141,1,36
637,405,1,42
637,257,1,48
637,133,1,54
637,542,1,62
637,126,1,70
637,476,1,78
638,43,1,1
638,98,1,1
638,270,1,1
638,526,1,1
638,232,1,7
638,501,1,14
638,24,1,21
638,514,1,28
638,368,1,35
638,36,1,42
638,533,1,49
638,14,1,56
638,442,1,63
638,370,1,70
639,43,1,1
639,98,1,1
639,270,1,1
639,526,1,1
639,479,1,7
639,501,1,14
639,24,1,21
639,514,1,28
639,157,1,35
639,36,1,42
639,533,1,49
639,14,1,56
639,444,1,63
639,370,1,70
640,43,1,1
640,98,1,1
640,270,1,1
640,526,1,1
640,345,1,7
640,501,1,14
640,24,1,21
640,514,1,28
640,202,1,35
640,36,1,42
640,533,1,49
640,14,1,56
640,348,1,63
640,370,1,70
641,16,1,1
641,310,1,1
641,43,1,5
641,207,1,10
641,44,1,15
641,314,1,20
641,97,1,25
641,366,1,30
641,403,1,35
641,242,1,40
641,326,1,45
641,253,1,50
641,359,1,55
641,240,1,60
641,542,1,65
641,37,1,70
641,846,1,77
642,84,1,1
642,310,1,1
642,43,1,5
642,207,1,10
642,44,1,15
642,351,1,20
642,97,1,25
642,268,1,30
642,521,1,35
642,242,1,40
642,435,1,45
642,253,1,50
642,359,1,55
642,240,1,60
642,87,1,65
642,37,1,70
642,847,1,75
643,225,1,1
643,246,1,1
643,424,1,1
643,568,1,1
643,163,1,8
643,242,1,16
643,326,1,24
643,406,1,32
643,53,1,40
643,558,1,48
643,304,1,56
643,126,1,64
643,286,1,72
643,200,1,80
643,551,1,88
644,225,1,1
644,246,1,1
644,422,1,1
644,568,1,1
644,163,1,8
644,242,1,16
644,428,1,24
644,337,1,32
644,85,1,40
644,559,1,48
644,304,1,56
644,87,1,64
644,286,1,72
644,200,1,80
644,550,1,88
645,328,1,1
645,479,1,1
645,43,1,5
645,335,1,10
645,523,1,15
645,317,1,20
645,286,1,30
645,157,1,35
645,414,1,40
645,326,1,45
645,444,1,50
645,359,1,55
645,201,1,60
645,89,1,65
645,200,1,70
645,90,1,75
645,848,1,80
646,225,1,1
646,246,1,1
646,568,1,1
646,573,1,1
646,163,1,8
646,283,1,16
646,406,1,24
646,58,1,32
646,304,1,40
646,184,1,48
646,59,1,56
646,286,1,64
646,200,1,72
646,549,1,80
646,329,1,88
647,43,1,1
647,270,1,1
647,453,1,1
647,526,1,1
647,548,1,1
647,61,1,7
647,501,1,14
647,24,1,21
647,514,1,28
647,401,1,35
647,36,1,42
647,533,1,49
647,14,1,56
647,56,1,63
647,370,1,70
648,47,1,1
648,93,1,1
648,98,1,1
648,496,1,1
648,298,1,21
648,512,1,26
648,60,1,31
648,497,1,36
648,369,1,43
648,547,1,50
648,94,1,57
648,304,1,64
648,272,1,71
648,370,1,78
648,195,1,85
649,98,1,1
649,210,1,1
649,103,1,7
649,232,1,14
649,565,1,21
649,488,1,28
649,319,1,35
649,404,1,42
649,393,1,49
649,405,1,56
649,493,1,63
649,192,1,70
649,199,1,77
649,546,1,84
649,120,1,91
650,22,1,1
650,45,1,1
650,205,1,8
650,44,1,11
650,73,1,15
650,42,1,18
650,36,1,27
650,402,1,32
650,341,1,35
650,34,1,42
650,220,1,45
650,452,1,48
651,22,1,1
651,45,1,1
651,205,1,8
651,44,1,11
651,73,1,15
651,402,1,20
651,42,1,24
651,36,1,29
651,341,1,34
651,339,1,38
651,34,1,43
651,220,1,47
651,452,1,53
652,22,1,1
652,33,1,1
652,45,1,1
652,205,1,1
652,359,1,1
652,364,1,1
652,44,1,11
652,73,1,15
652,42,1,19
652,36,1,29
652,402,1,35
652,341,1,41
652,339,1,48
652,34,1,54
652,220,1,60
652,452,1,66
652,416,1,78
653,10,1,1
653,39,1,1
653,52,1,5
653,336,1,11
653,488,1,14
653,60,1,17
653,83,1,20
653,113,1,25
653,473,1,31
653,53,1,35
653,261,1,38
653,94,1,41
653,241,1,43
653,126,1,48
654,10,1,1
654,39,1,1
654,52,1,1
654,336,1,11
654,488,1,14
654,60,1,18
654,83,1,22
654,113,1,28
654,473,1,36
654,53,1,41
654,261,1,45
654,94,1,49
654,241,1,52
654,478,1,56
654,126,1,59
655,10,1,1
655,39,1,1
655,52,1,1
655,247,1,1
655,248,1,1
655,272,1,1
655,336,1,1
655,415,1,1
655,488,1,14
655,60,1,18
655,83,1,22
655,113,1,28
655,473,1,38
655,53,1,45
655,261,1,51
655,94,1,57
655,241,1,62
655,478,1,68
655,126,1,74
656,45,1,1
656,876,1,1
656,55,1,5
656,98,1,8
656,122,1,10
656,352,1,14
656,108,1,18
656,496,1,21
656,374,1,25
656,479,1,29
656,164,1,35
656,340,1,39
656,104,1,43
656,56,1,48
657,45,1,1
657,55,1,1
657,876,1,1
657,98,1,8
657,122,1,10
657,352,1,14
657,108,1,19
657,496,1,23
657,374,1,28
657,479,1,33
657,164,1,40
657,340,1,45
657,104,1,50
657,56,1,56
658,45,1,1
658,55,1,1
658,98,1,1
658,114,1,1
658,272,1,1
658,400,1,1
658,876,1,1
658,122,1,10
658,352,1,14
658,108,1,19
658,425,1,23
658,191,1,28
658,332,1,33
658,164,1,42
658,326,1,49
658,104,1,56
658,56,1,68
659,43,1,1
659,189,1,1
659,33,1,3
659,673,1,6
659,98,1,9
659,341,1,12
659,175,1,15
659,24,1,18
659,523,1,21
659,91,1,24
659,340,1,27
659,36,1,30
659,14,1,33
659,89,1,36
659,162,1,39
660,33,1,1
660,43,1,1
660,189,1,1
660,673,1,1
660,98,1,9
660,341,1,12
660,175,1,15
660,24,1,18
660,523,1,23
660,91,1,28
660,340,1,33
660,36,1,38
660,14,1,43
660,89,1,48
660,162,1,53
660,359,1,58
661,45,1,1
661,64,1,1
661,98,1,5
661,52,1,10
661,175,1,15
661,512,1,20
661,97,1,25
661,332,1,30
661,366,1,35
661,211,1,40
661,355,1,45
661,19,1,50
662,45,1,1
662,52,1,1
662,64,1,1
662,98,1,1
662,364,1,1
662,175,1,15
662,512,1,22
662,97,1,29
662,332,1,36
662,366,1,43
662,211,1,50
662,355,1,57
662,19,1,64
663,45,1,1
663,52,1,1
663,64,1,1
663,98,1,1
663,364,1,1
663,394,1,1
663,488,1,1
663,175,1,15
663,512,1,22
663,97,1,29
663,332,1,38
663,366,1,47
663,211,1,56
663,355,1,65
663,19,1,74
663,413,1,83
664,33,1,1
664,81,1,1
664,78,1,6
664,450,1,15
665,106,1,1
666,77,1,1
666,78,1,1
666,79,1,1
666,522,1,1
666,113,1,12
666,60,1,17
666,48,1,21
666,577,1,25
666,219,1,31
666,405,1,35
666,483,1,45
666,542,1,50
667,33,1,1
667,43,1,1
667,52,1,5
667,526,1,8
667,29,1,11
667,568,1,15
667,36,1,20
667,424,1,23
667,283,1,28
667,497,1,33
667,53,1,36
667,242,1,39
667,304,1,43
667,510,1,46
667,315,1,50
668,33,1,1
668,43,1,1
668,52,1,1
668,63,1,1
668,526,1,1
668,29,1,11
668,568,1,15
668,36,1,20
668,424,1,23
668,283,1,28
668,497,1,33
668,53,1,38
668,242,1,42
668,304,1,48
668,510,1,51
668,315,1,57
669,22,1,1
669,33,1,1
669,584,1,6
669,219,1,10
669,75,1,15
669,273,1,20
669,345,1,22
669,580,1,24
669,572,1,28
669,235,1,33
669,581,1,37
669,585,1,41
669,80,1,45
669,76,1,48
670,22,1,1
670,33,1,1
670,584,1,1
670,219,1,10
670,75,1,15
670,273,1,20
670,345,1,25
670,580,1,27
670,572,1,33
670,235,1,38
670,581,1,43
670,585,1,46
670,80,1,51
670,76,1,58
671,76,1,1
671,80,1,1
671,219,1,1
671,235,1,1
671,273,1,1
671,345,1,1
671,447,1,1
671,572,1,1
671,574,1,1
671,580,1,1
671,581,1,1
671,585,1,5
672,33,1,1
672,74,1,1
672,22,1,7
672,39,1,9
672,73,1,12
672,75,1,13
672,388,1,16
672,235,1,20
672,36,1,22
672,523,1,26
672,402,1,30
672,339,1,34
672,38,1,38
672,532,1,42
672,348,1,45
673,22,1,1
673,33,1,1
673,39,1,1
673,74,1,1
673,89,1,1
673,73,1,12
673,75,1,13
673,388,1,16
673,235,1,20
673,36,1,22
673,523,1,26
673,402,1,30
673,339,1,34
673,38,1,40
673,532,1,47
673,348,1,55
673,208,1,58
674,33,1,1
674,43,1,1
674,292,1,4
674,269,1,8
674,509,1,12
674,490,1,16
674,526,1,20
674,163,1,24
674,233,1,28
674,242,1,33
674,34,1,36
674,575,1,40
674,494,1,44
675,33,1,1
675,43,1,1
675,269,1,1
675,292,1,1
675,400,1,1
675,418,1,1
675,509,1,12
675,490,1,16
675,526,1,20
675,163,1,24
675,233,1,28
675,242,1,35
675,34,1,40
675,575,1,46
675,494,1,52
675,359,1,58
676,33,1,1
676,45,1,1
676,28,1,5
676,608,1,9
676,29,1,12
676,39,1,15
676,44,1,22
676,316,1,27
676,514,1,33
676,36,1,35
676,204,1,38
676,389,1,42
676,538,1,48
677,10,1,1
677,43,1,1
677,252,1,3
677,574,1,6
677,93,1,9
677,343,1,18
677,60,1,21
677,113,1,30
677,115,1,30
677,473,1,33
678,10,1,1
678,43,1,1
678,212,1,1
678,252,1,1
678,574,1,1
678,93,1,9
678,270,1,12
678,204,1,15
678,343,1,18
678,60,1,21
678,389,1,24
678,272,1,29
678,113,1,34
678,115,1,34
678,473,1,39
678,286,1,44
678,501,1,49
678,94,1,54
678,581,1,59
679,33,1,1
679,210,1,1
679,425,1,4
679,475,1,8
679,332,1,12
679,319,1,16
679,163,1,20
679,400,1,24
679,514,1,28
679,334,1,32
679,442,1,36
679,379,1,40
679,14,1,44
679,533,1,48
680,33,1,1
680,210,1,1
680,425,1,1
680,475,1,1
680,332,1,12
680,319,1,16
680,163,1,20
680,400,1,24
680,514,1,28
680,334,1,32
680,442,1,38
680,379,1,44
680,14,1,50
680,533,1,56
681,14,1,1
681,33,1,1
681,163,1,1
681,210,1,1
681,319,1,1
681,332,1,1
681,334,1,1
681,379,1,1
681,400,1,1
681,425,1,1
681,442,1,1
681,457,1,1
681,475,1,1
681,514,1,1
681,533,1,1
681,588,1,1
682,230,1,1
682,584,1,1
682,186,1,3
682,497,1,6
682,577,1,9
682,312,1,12
682,577,1,15
682,213,1,18
682,175,1,21
682,581,1,24
682,94,1,27
682,204,1,30
682,347,1,33
682,585,1,36
682,285,1,39
683,186,1,1
683,230,1,1
683,497,1,1
683,505,1,1
683,584,1,1
683,597,1,1
683,574,1,9
683,312,1,12
683,577,1,15
683,213,1,18
683,175,1,21
683,581,1,24
683,94,1,27
683,204,1,30
683,347,1,33
683,585,1,36
683,285,1,39
683,244,1,42
684,33,1,1
684,230,1,1
684,589,1,3
684,584,1,6
684,312,1,9
684,577,1,12
684,313,1,15
684,496,1,18
684,81,1,21
684,178,1,24
684,412,1,27
684,273,1,30
684,583,1,33
684,538,1,36
684,283,1,39
685,33,1,1
685,230,1,1
685,584,1,1
685,589,1,1
685,312,1,9
685,577,1,12
685,313,1,15
685,496,1,18
685,81,1,21
685,178,1,24
685,412,1,27
685,273,1,30
685,583,1,33
685,538,1,36
685,283,1,39
685,564,1,42
686,33,1,1
686,64,1,1
686,95,1,3
686,35,1,6
686,371,1,9
686,365,1,12
686,60,1,15
686,207,1,18
686,163,1,21
686,400,1,24
686,427,1,27
686,415,1,31
686,492,1,33
686,576,1,36
686,276,1,39
687,33,1,1
687,35,1,1
687,64,1,1
687,95,1,1
687,179,1,1
687,371,1,9
687,365,1,12
687,60,1,15
687,207,1,18
687,163,1,21
687,400,1,24
687,427,1,27
687,415,1,33
687,492,1,37
687,576,1,42
687,276,1,47
688,10,1,1
688,189,1,1
688,110,1,4
688,55,1,8
688,210,1,12
688,154,1,16
688,246,1,20
688,397,1,24
688,163,1,28
688,468,1,32
688,534,1,36
688,504,1,40
688,238,1,44
689,10,1,1
689,55,1,1
689,110,1,1
689,130,1,1
689,189,1,1
689,210,1,12
689,154,1,16
689,246,1,20
689,397,1,24
689,163,1,28
689,468,1,32
689,534,1,36
689,504,1,42
689,238,1,48
689,444,1,54
690,33,1,1
690,108,1,1
690,51,1,5
690,55,1,10
690,39,1,15
690,104,1,20
690,342,1,25
690,352,1,30
690,92,1,35
690,406,1,40
690,401,1,45
690,188,1,50
690,56,1,55
691,33,1,1
691,51,1,1
691,55,1,1
691,108,1,1
691,39,1,15
691,104,1,20
691,342,1,25
691,352,1,30
691,92,1,35
691,406,1,40
691,401,1,45
691,188,1,52
691,56,1,59
691,200,1,66
692,55,1,1
692,150,1,1
692,175,1,10
692,453,1,15
692,479,1,20
692,468,1,25
692,352,1,30
692,14,1,35
692,396,1,40
692,340,1,45
692,330,1,50
692,152,1,55
693,55,1,1
693,150,1,1
693,175,1,1
693,399,1,1
693,406,1,1
693,505,1,1
693,453,1,15
693,479,1,20
693,468,1,25
693,352,1,30
693,14,1,35
693,396,1,42
693,340,1,49
693,330,1,56
693,152,1,63
694,39,1,1
694,189,1,1
694,1,1,4
694,84,1,8
694,98,1,12
694,268,1,16
694,523,1,20
694,521,1,24
694,570,1,28
694,86,1,32
694,85,1,36
694,582,1,40
694,87,1,44
695,1,1,1
695,39,1,1
695,84,1,1
695,85,1,1
695,86,1,1
695,87,1,1
695,98,1,1
695,189,1,1
695,268,1,1
695,435,1,1
695,521,1,1
695,523,1,1
695,570,1,1
695,582,1,1
695,598,1,1
696,33,1,1
696,39,1,1
696,46,1,4
696,246,1,8
696,204,1,12
696,44,1,16
696,525,1,20
696,23,1,24
696,157,1,28
696,242,1,32
696,337,1,36
696,37,1,40
696,89,1,44
696,32,1,48
697,33,1,1
697,39,1,1
697,46,1,1
697,246,1,1
697,204,1,12
697,44,1,16
697,525,1,20
697,23,1,24
697,157,1,28
697,242,1,32
697,337,1,36
697,37,1,42
697,89,1,48
697,32,1,54
697,416,1,60
697,457,1,66
698,45,1,1
698,181,1,1
698,227,1,4
698,246,1,8
698,196,1,12
698,496,1,16
698,54,1,20
698,62,1,24
698,86,1,28
698,267,1,32
698,573,1,36
698,58,1,40
698,113,1,44
698,258,1,48
698,59,1,52
698,63,1,56
699,45,1,1
699,181,1,1
699,227,1,1
699,246,1,1
699,196,1,12
699,496,1,16
699,54,1,20
699,62,1,24
699,86,1,28
699,267,1,32
699,573,1,36
699,58,1,42
699,113,1,48
699,258,1,54
699,59,1,60
699,63,1,66
700,33,1,1
700,36,1,1
700,38,1,1
700,39,1,1
700,44,1,1
700,45,1,1
700,204,1,1
700,226,1,1
700,270,1,1
700,343,1,1
700,383,1,1
700,28,1,5
700,98,1,10
700,608,1,15
700,129,1,20
700,113,1,25
700,577,1,30
700,581,1,35
700,285,1,40
700,244,1,45
700,585,1,50
700,387,1,55
701,33,1,1
701,468,1,1
701,17,1,4
701,197,1,8
701,332,1,12
701,227,1,16
701,297,1,20
701,280,1,24
701,340,1,28
701,269,1,32
701,355,1,36
701,14,1,40
701,560,1,44
701,136,1,48
701,283,1,52
701,143,1,56
702,39,1,1
702,609,1,1
702,33,1,5
702,268,1,10
702,84,1,15
702,204,1,20
702,570,1,25
702,521,1,30
702,156,1,35
702,173,1,35
702,435,1,40
702,583,1,45
702,162,1,50
702,494,1,55
702,87,1,60
703,33,1,1
703,106,1,1
703,470,1,5
703,479,1,10
703,175,1,15
703,246,1,20
703,397,1,25
703,113,1,30
703,157,1,35
703,285,1,40
703,408,1,45
703,446,1,50
703,585,1,55
703,444,1,60
704,33,1,1
704,71,1,1
704,55,1,5
704,225,1,10
704,182,1,15
704,175,1,20
704,352,1,25
704,240,1,30
704,406,1,35
704,174,1,41
704,34,1,45
704,330,1,50
705,33,1,1
705,55,1,1
705,71,1,1
705,151,1,1
705,225,1,1
705,182,1,15
705,175,1,20
705,352,1,25
705,240,1,30
705,406,1,35
